Index,time,x_pos,y_pos
0,0.0009541511535644531,2250.1793905753407,0
1,0.0534663200378418,2250.1959613870563,0
2,0.10542988777160645,2250.3119570690606,0
3,0.15769505500793457,2250.6268024916412,0
4,0.21003222465515137,2251.255292315949,0
5,0.26236438751220703,2252.262410573461,0
6,0.3144538402557373,2253.624837779526,0
7,0.36654067039489746,2255.2438836264573,0
8,0.41854429244995117,2257.020123243909,0
9,0.47062134742736816,2258.855350443737,0
10,0.5224809646606445,2260.6938280748427,0
11,0.5745270252227783,2262.5323057059163,0
12,0.6261694431304932,2264.3707833369904,0
13,0.6787328720092773,2266.2092609680963,0
14,0.7304625511169434,2268.04773859917,0
15,0.7825891971588135,2269.8862162302435,0
16,0.8344419002532959,2271.7246938613494,0
17,0.8868489265441895,2273.5985268314894,0
18,0.9390292167663574,2275.4370044625634,0
19,0.9911706447601318,2277.2754820936693,0
20,1.0430307388305664,2279.113959724743,0
21,1.095163106918335,2280.9524373558165,0
22,1.1471848487854004,2282.7909149869224,0
23,1.1991539001464844,2284.629392617996,0
24,1.2507693767547607,2286.4678702490696,0
25,1.3028969764709473,2288.3063478801755,0
26,1.3553314208984375,2290.1448255112496,0
27,1.4074625968933105,2291.983303142323,0
28,1.4598355293273926,2293.8571361124955,0
29,1.512392520904541,2295.695613743569,0
30,1.5654079914093018,2297.5694467137096,0
31,1.617384910583496,2299.407924344783,0
32,1.6700842380523682,2301.2817573149555,0
33,1.7225565910339355,2303.120234946029,0
34,1.775536060333252,2304.9940679161696,0
35,1.828371524810791,2306.8679008863096,0
36,1.8809168338775635,2308.74173385645,0
37,1.9329922199249268,2310.580211487556,0
38,1.9852931499481201,2312.4186891186296,0
39,2.0387184619903564,2314.327877427836,0
40,2.0905210971832275,2316.130999719843,0
41,2.143341541290283,2318.004832690016,0
42,2.1959187984466553,2319.8433103210896,0
43,2.248981475830078,2321.7524986302965,0
44,2.3020613193511963,2323.59097626137,0
45,2.354564666748047,2325.46480923151,0
46,2.4077048301696777,2327.3386422016506,0
47,2.4607768058776855,2329.247830510857,0
48,2.5129666328430176,2331.086308141963,0
49,2.5659258365631104,2332.9601411121034,0
50,2.6182875633239746,2334.798618743177,0
51,2.6712546348571777,2336.672451713317,0
52,2.7245938777923584,2338.5462846834575,0
53,2.776883602142334,2340.42011765363,0
54,2.8298113346099854,2342.2585952847035,0
55,2.8821187019348145,2344.132428254844,0
56,2.9344427585601807,2345.9709058859175,0
57,2.987403154373169,2347.84473885609,0
58,3.040341377258301,2349.7185718262303,0
59,3.0936055183410645,2351.5924047963704,0
60,3.1461517810821533,2353.466237766511,0
61,3.198047399520874,2355.3047153975845,0
62,3.2501494884490967,2357.1431930286903,0
63,3.302669048309326,2358.981670659764,0
64,3.355098247528076,2360.855503629904,0
65,3.407899856567383,2362.7293366000445,0
66,3.461127758026123,2364.6031695701845,0
67,3.5134739875793457,2366.4416472012904,0
68,3.565744638442993,2368.315480171431,0
69,3.617811918258667,2370.1539578025045,0
70,3.670189380645752,2371.9924354336104,0
71,3.7222952842712402,2373.830913064684,0
72,3.7747411727905273,2375.704746034824,0
73,3.8268773555755615,2377.543223665898,0
74,3.8789377212524414,2379.381701297004,0
75,3.930659294128418,2381.2201789280775,0
76,3.982590436935425,2383.023301220117,0
77,4.034384489059448,2384.8617788511906,0
78,4.08582067489624,2386.700256482264,0
79,4.137433052062988,2388.5033787743037,0
80,4.189902305603027,2390.3772117444437,0
81,4.241765260696411,2392.2156893755173,0
82,4.294498682022095,2394.054167006623,0
83,4.346794605255127,2395.9279999767637,0
84,4.398941516876221,2397.7664776078373,0
85,4.451278209686279,2399.604955238943,0
86,4.504092454910278,2401.4434328700167,0
87,4.556277751922607,2403.3172658401572,0
88,4.60917067527771,2405.1910988102973,0
89,4.661975622177124,2407.0649317804377,0
90,4.714596509933472,2408.903409411543,0
91,4.767909049987793,2410.81259772075,0
92,4.820122480392456,2412.6510753518237,0
93,4.871987342834473,2414.4895529828977,0
94,4.9238152503967285,2416.3280306140036,0
95,4.975863456726074,2418.1665082450772,0
96,5.028733015060425,2420.004985876151,0
97,5.081128835678101,2421.8788188462913,0
98,5.132899522781372,2423.7172964773968,0
99,5.185303211212158,2425.555774108471,0
100,5.237462997436523,2427.3942517395767,0
101,5.2897047996521,2429.2680847097167,0
102,5.341903924942017,2431.1065623407903,0
103,5.394376993179321,2432.9450399718644,0
104,5.447994947433472,2434.8188729420044,0
105,5.500300407409668,2436.6927059121767,0
106,5.5521039962768555,2438.5311835432503,0
107,5.604842662811279,2440.3696611743244,0
108,5.657487630844116,2442.2434941444644,0
109,5.710558176040649,2444.1173271146367,0
110,5.762720823287964,2445.991160084777,0
111,5.81496262550354,2447.829637715851,0
112,5.867246389389038,2449.6681153469244,0
113,5.9192588329315186,2451.5065929780303,0
114,5.972509145736694,2453.3804259481703,0
115,6.025233030319214,2455.254258918311,0
116,6.078402519226074,2457.128091888451,0
117,6.130692958831787,2459.0019248585913,0
118,6.183311700820923,2460.840402489697,0
119,6.235892057418823,2462.678880120771,0
120,6.289138078689575,2464.5880684299777,0
121,6.341379642486572,2466.4265460610513,0
122,6.393959999084473,2468.3003790311914,0
123,6.446326971054077,2470.1388566622973,0
124,6.498722314834595,2472.0126896324377,0
125,6.55119776725769,2473.8511672635113,0
126,6.602875471115112,2475.6896448946172,0
127,6.6554460525512695,2477.528122525691,0
128,6.707930564880371,2479.4019554958313,0
129,6.760939359664917,2481.240433126905,0
130,6.813392639160156,2483.114266097045,0
131,6.865965366363525,2484.9880990672173,0
132,6.918256998062134,2486.8265766982913,0
133,6.970548152923584,2488.665054329365,0
134,7.023030757904053,2490.538887299505,0
135,7.07567834854126,2492.377364930611,0
136,7.1279456615448,2494.2511979007513,0
137,7.179966449737549,2496.089675531825,0
138,7.23333215713501,2497.963508501965,0
139,7.285792112350464,2499.8373414721377,0
140,7.33801007270813,2501.6758191032113,0
141,7.390794038772583,2503.5496520733514,0
142,7.442614793777466,2505.352774365391,0
143,7.495301723480225,2507.2266073355313,0
144,7.547448396682739,2509.065084966605,0
145,7.600555181503296,2510.938917936745,0
146,7.652323246002197,2512.777395567851,0
147,7.704951763153076,2514.6512285379913,0
148,7.756787300109863,2516.489706169065,0
149,7.809418678283691,2518.3281838001385,0
150,7.861117362976074,2520.1666614312444,0
151,7.913591146469116,2522.005139062318,0
152,7.965770244598389,2523.8789720324585,0
153,8.01787781715393,2525.7174496635644,0
154,8.069766759872437,2527.555927294638,0
155,8.122452974319458,2529.3944049257116,0
156,8.17528486251831,2531.2682378958516,0
157,8.227170944213867,2533.1067155269575,0
158,8.279826641082764,2534.9451931580315,0
159,8.331963539123535,2536.8190261281716,0
160,8.384294509887695,2538.6575037592775,0
161,8.436464071273804,2540.495981390351,0
162,8.488587856292725,2542.3344584231722,0
163,8.540552854537964,2544.1546679193084,0
164,8.59430718421936,2545.903532883986,0
165,8.646963596343994,2547.4667061876376,0
166,8.69923710823059,2548.6600771203343,0
167,8.751729011535645,2549.463104602794,0
168,8.803935050964355,2549.9234775168547,0
169,8.855726957321167,2550.124543396875,0
170,8.908803701400757,2550.177437597776,0
171,8.962040185928345,2550.1793905753407,0
