Index,time,x_pos,y_pos
0,0.0009627342224121094,2550.1793905753407,0
1,0.05327129364013672,2550.1959613870554,0
2,0.10617661476135254,2550.315817989938,0
3,0.15817618370056152,2550.6354618391365,0
4,0.2110302448272705,2551.2708098921025,0
5,0.26361823081970215,2552.308864371133,0
6,0.315385103225708,2553.6538717929334,0
7,0.36763644218444824,2555.3099302413634,0
8,0.4199228286743164,2557.0902302172244,0
9,0.4727058410644531,2558.92606112187,0
10,0.5251555442810059,2560.79989409201,0
11,0.5778117179870605,2562.6737270621506,0
12,0.6305291652679443,2564.5122046932242,0
13,0.6831424236297607,2566.3860376633643,0
14,0.7364838123321533,2568.2598706335048,0
15,0.7889728546142578,2570.133703603677,0
16,0.8412003517150879,2571.9721812347507,0
17,0.893420934677124,2573.8106588658243,0
18,0.9457705020904541,2575.6844918359648,0
19,0.99782395362854,2577.5229694670707,0
20,1.050896167755127,2579.3968024372107,0
21,1.1030867099761963,2581.2352800682843,0
22,1.1554973125457764,2583.07375769939,0
23,1.2072317600250244,2584.9122353304642,0
24,1.2594411373138428,2586.750712961538,0
25,1.311542272567749,2588.5891905926437,0
26,1.364039421081543,2590.4630235627837,0
27,1.4164605140686035,2592.3015011938573,0
28,1.4688451290130615,2594.175334163998,0
29,1.5215702056884766,2596.0138117951037,0
30,1.5739953517913818,2597.8876447652437,0
31,1.6268253326416016,2599.7614777353842,0
32,1.6789886951446533,2601.599955366458,0
33,1.731717586517334,2603.473788336598,0
34,1.7841029167175293,2605.3122659677038,0
35,1.8360168933868408,2607.150743598778,0
36,1.8879878520965576,2608.9892212298514,0
37,1.9399943351745605,2610.8276988609573,0
38,1.992567539215088,2612.666176492031,0
39,2.04498291015625,2614.540009462171,0
40,2.097294807434082,2616.378487093277,0
41,2.1489713191986084,2618.216964724351,0
42,2.200789213180542,2620.0554423554245,0
43,2.2531700134277344,2621.8939199865304,0
44,2.3053205013275146,2623.732397617604,0
45,2.3576579093933105,2625.5708752486776,0
46,2.410144805908203,2627.44470821885,0
47,2.462336301803589,2629.283185849924,0
48,2.5147769451141357,2631.157018820064,0
49,2.5666561126708984,2632.9954964511376,0
50,2.6187868118286133,2634.8339740822435,0
51,2.670963764190674,2636.672451713317,0
52,2.7232728004455566,2638.510929344391,0
53,2.775926113128662,2640.3847623145634,0
54,2.8281400203704834,2642.223239945637,0
55,2.880563974380493,2644.0617175767106,0
56,2.9339399337768555,2645.935550546851,0
57,2.98659610748291,2647.8447388560576,0
