"2.099500000	9.753282500	-2.127787500	9.749845000	-2.126850000	0.000002177"
"2.129500000	9.746720000	-2.158100000	9.742345000	-2.157787500	0.000002177"
"2.159250000	9.740470000	-2.184662500	9.736095000	-2.185600000	0.000002281"
"2.189500000	9.732970000	-2.218100000	9.728907500	-2.216225000	0.000002203"
"2.219250000	9.726720000	-2.245912500	9.722657500	-2.245912500	0.000002385"
"2.249500000	9.720782500	-2.273100000	9.716720000	-2.273100000	0.000002385"
"2.280000000	9.713595000	-2.303725000	9.709532500	-2.302787500	0.000002551"
"2.310000000	9.706407500	-2.332475000	9.701720000	-2.332162500	0.000002418"
"2.339500000	9.699845000	-2.361225000	9.695157500	-2.360912500	0.000002418"
"2.369750000	9.692345000	-2.390287500	9.687657500	-2.390912500	0.000002489"
"2.399500000	9.685157500	-2.420287500	9.681095000	-2.419350000	0.000002139"
"2.430000000	9.678282500	-2.448725000	9.673907500	-2.448412500	0.000002139"
"2.459500000	9.669845000	-2.481225000	9.665470000	-2.478725000	0.000001987"
"2.489500000	9.662345000	-2.508412500	9.657970000	-2.507475000	0.000001678"
"2.519750000	9.655157500	-2.537162500	9.650782500	-2.536850000	0.000001698"
"2.549750000	9.648595000	-2.563725000	9.643595000	-2.565287500	0.000001698"
"2.579750000	9.639220000	-2.595600000	9.634532500	-2.595287500	0.000001933"
"2.610250000	9.632345000	-2.623412500	9.627657500	-2.623100000	0.000001933"
"2.639500000	9.623595000	-2.653725000	9.619845000	-2.652475000	0.000002055"
"2.670000000	9.616095000	-2.681537500	9.611720000	-2.680600000	0.000001873"
"2.700000000	9.607970000	-2.709975000	9.602970000	-2.709662500	0.000001638"
"2.729250000	9.599845000	-2.739662500	9.595157500	-2.739037500	0.000001591"
"2.759250000	9.592032500	-2.766225000	9.587657500	-2.767162500	0.000001591"
"2.789250000	9.583282500	-2.797475000	9.577970000	-2.796537500	0.000001601"
"2.819750000	9.574532500	-2.825287500	9.570470000	-2.824975000	0.000001492"
"2.849750000	9.566407500	-2.853725000	9.561720000	-2.853412500	0.000001492"
"2.879250000	9.557345000	-2.882162500	9.553595000	-2.881850000	0.000001518"
"2.909750000	9.549532500	-2.911225000	9.544220000	-2.910912500	0.000001159"
"2.939750000	9.540470000	-2.939975000	9.535470000	-2.939662500	0.000001159"
"2.969750000	9.531407500	-2.968412500	9.527032500	-2.968100000	0.000001159"
"2.999500000	9.521720000	-2.999975000	9.516720000	-2.999662500	0.000001386"
"3.029250000	9.513907500	-3.024662500	9.509220000	-3.025287500	0.000001476"
"3.059500000	9.504532500	-3.054037500	9.499845000	-3.053412500	0.000001476"
