LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	No
X_Columns	No
Time_Pref	Relative
Operator	r.aimaev
Date	2024/12/19
Time	09:00:44,9580636024475097657
***End_of_Header***	
	
Channels	6						
Samples	1255	1255	1255	1255	1255	1255	
Date	2024/12/19	2024/12/19	2024/12/19	2024/12/19	2024/12/19	2024/12/19	
Time	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	
X_Dimension	Time	Time	Time	Time	Time	Time	
X0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	
Delta_X	1,000000	1,000000	1,000000	1,000000	1,000000	1,000000	
***End_of_Header***							
X_Value	Time, s	X1 position, mm	Y1 position, mm	X2 position, mm	Y2 position, mm	Signal, Volt	Comment
	6,869635	6,943750	18,761250	6,947500	18,762500	9,728773E-6
	6,966636	7,036250	18,727500	7,040000	18,728750	1,014021E-5
	7,067636	7,128750	18,692500	7,132500	18,693750	9,899021E-6
	7,165637	7,222500	18,656250	7,226250	18,657500	1,196564E-5
	7,262640	7,311250	18,621250	7,316250	18,622500	1,115696E-5
	7,385643	7,403750	18,585000	7,407500	18,586250	9,932125E-6
	7,484644	7,516250	18,540000	7,520000	18,542500	9,582171E-6
	7,583646	7,605000	18,503750	7,608750	18,505000	1,089213E-5
	7,681647	7,696250	18,466250	7,700000	18,467500	1,169135E-5
	7,806647	7,788750	18,427500	7,792500	18,430000	1,002198E-5
	7,905651	7,898750	18,381250	7,902500	18,382500	9,790252E-6
	8,003654	7,991250	18,341250	7,993750	18,342500	9,766606E-6
	8,101653	8,078750	18,302500	8,081250	18,305000	1,073134E-5
	8,224655	8,170000	18,262500	8,173750	18,263750	1,139342E-5
	8,322661	8,283750	18,210000	8,288750	18,212500	7,340578E-6
	8,421658	8,370000	18,171250	8,373750	18,172500	9,813897E-6
	8,519661	8,460000	18,130000	8,463750	18,131250	1,188524E-5
	8,641662	8,547500	18,088750	8,551250	18,090000	9,624733E-6
	8,742667	8,658750	18,035000	8,663750	18,037500	7,175059E-6
	8,840666	8,746250	17,993750	8,748750	17,996250	1,089686E-5
	8,938668	8,837500	17,950000	8,840000	17,951250	9,965229E-6
	9,059673	8,925000	17,906250	8,927500	17,907500	8,806599E-6
	9,155673	9,032500	17,852500	9,036250	17,853750	1,127992E-5
	9,253673	9,121250	17,806250	9,125000	17,808750	8,622164E-6
	9,352675	9,205000	17,762500	9,208750	17,765000	7,704718E-6
	9,453677	9,293750	17,717500	9,297500	17,718750	9,752419E-6
	9,551678	9,405000	17,658750	9,408750	17,661250	9,279509E-6
	9,646681	9,492500	17,611250	9,496250	17,613750	8,645809E-6
	9,768682	9,576250	17,566250	9,580000	17,568750	7,506096E-6
	9,865684	9,660000	17,520000	9,663750	17,522500	7,435160E-6
	9,963687	9,768750	17,460000	9,772500	17,462500	8,404625E-6
	10,061687	9,851250	17,412500	9,855000	17,415000	8,882264E-6
	10,183688	9,940000	17,363750	9,943750	17,366250	8,943743E-6
	10,281692	10,025000	17,315000	10,028750	17,316250	8,953201E-6
	10,379693	10,133750	17,251250	10,137500	17,253750	7,789842E-6
	10,476693	10,216250	17,203750	10,220000	17,205000	8,986305E-6
	10,602698	10,300000	17,152500	10,303750	17,155000	7,373681E-6
	10,701697	10,386250	17,101250	10,391250	17,102500	8,674184E-6
	10,796700	10,488750	17,037500	10,492500	17,040000	7,752009E-6
